Word,Mean_Burstiness,Mean_Frequency,Log_Mean_Frequency,Lexical_Class,WordBank
walk,0.2226704294897766,2.3980582524271843,0.8746593483983414,Verb,0.58
walker,-0.0275679912267113,2.2,0.7884573603642703,Noun,0.07
was,0.16627242555686056,6.30166270783848,1.8408135204553582,Verb,0.09
wash,0.08845566704929454,2.0353982300884956,0.7106914902108549,Verb,0.51
watch,0.28190693814223905,2.0095693779904304,0.6979204593126029,Verb,0.35
water,0.11740367610434913,3.204081632653061,1.1644255072376815,Noun,0.71
we,0.11442733263287963,13.796875,2.624442117244288,Function,0.13
were,0.0850230687527205,3.143292682926829,1.145270875632816,Verb,0.05
wet,0.06718744370989327,1.8795180722891567,0.6310153994529392,Adjective,0.57
what,0.09524025278175288,12.110151187904968,2.4940440420374386,Function,0.47
when,0.03324579809114705,3.741025641025641,1.3193598093990935,Function,0.07
where,0.08768468818487486,2.9195710455764075,1.071436703289145,Function,0.41
which,-0.05545013829723049,1.4477611940298507,0.37001835911241676,Function,0.06
white,-0.24287071196310756,1.8863636363636365,0.6346509738783368,Adjective,0.34
who,0.11792730287205239,2.467741935483871,0.903303536347344,Function,0.22
why,-0.12927927274557946,2.774278215223097,1.0203906107435365,Function,0.25
will,0.12366970980943945,2.092063492063492,0.7381508956768742,Verb,0.09
wind,0.414213562373095,1.6363636363636365,0.49247648509779424,Noun,0.36
window,0.224023654652122,1.5333333333333334,0.42744401482693967,Noun,0.42
wipe,0.5631772970852725,3.3294117647058825,1.2027956411529213,Verb,0.39
wish,-0.2831335772528139,1.1636363636363636,0.15154989812720088,Verb,0.06
with,0.06407187293944369,5.104444444444445,1.630111619924733,Function,0.22
wolf,-0.1777668270379226,3.9166666666666665,1.3652409519220583,Noun,0.23
work,0.25354230239774367,1.8415300546448088,0.6105967775109408,Verb,0.38
would,0.046468497128678794,2.5660919540229883,0.9423841011020246,Verb,0.04
write,0.30800456542842225,2.5,0.9162907318741551,Verb,0.24
yellow,-0.49139635138438,2.3777777777777778,0.8661663446915864,Adjective,0.52
yogurt,0.21297869551722032,4.916666666666667,1.5926307941177191,Noun,0.61
you,0.176835257001164,55.91368421052631,4.023809148244518,Function,0.45
your,0.14705322598732612,17.202614379084967,2.8450613710527723,Function,0.16
yucky,0.5736163038507891,2.25,0.8109302162163288,Adjective,0.55
zipper,0.414213562373095,3.0,1.0986122886681098,Noun,0.46
